1.998999499749874786e+01 1.107473226336098378e+03
2.017008504252125789e+01 1.106190907957950230e+03
2.035017508754377147e+01 1.104844275506419308e+03
2.053026513256628149e+01 1.102964418699834596e+03
2.071035517758879507e+01 1.100838352925615936e+03
2.089044522261130510e+01 1.098883954738814509e+03
2.107053526763381512e+01 1.096936889650451576e+03
2.125062531265632870e+01 1.095133347025795274e+03
2.143071535767883873e+01 1.093620423075082044e+03
2.161080540270134875e+01 1.092371217677007735e+03
2.179089544772386233e+01 1.091351245669856326e+03
2.197098549274637236e+01 1.090735508422340899e+03
2.215107553776888238e+01 1.090410894905269288e+03
2.233116558279139596e+01 1.090053211479324318e+03
2.251125562781390599e+01 1.090021457140150460e+03
2.269134567283641601e+01 1.090214740081485388e+03
2.287143571785892959e+01 1.090609898430766407e+03
2.305152576288143962e+01 1.091212609583835047e+03
2.323161580790394964e+01 1.091642405740566801e+03
2.341170585292646322e+01 1.091783698301753020e+03
2.359179589794897325e+01 1.091533243540493231e+03
2.377188594297148327e+01 1.090781591838072245e+03
2.395197598799399685e+01 1.089444613900720469e+03
2.413206603301650688e+01 1.084437053117880623e+03
2.431215607803901690e+01 1.074214843269423454e+03
2.449224612306153048e+01 1.063331992530772368e+03
2.467233616808404051e+01 1.039632604471352124e+03
2.485242621310655053e+01 1.022957757969419276e+03
2.503251625812906411e+01 1.015025619856380217e+03
2.521260630315157414e+01 1.019523197757089633e+03
2.539269634817408416e+01 1.028154034004064670e+03
2.557278639319659774e+01 1.037055265248351816e+03
2.575287643821910777e+01 1.045984528978366370e+03
2.593296648324162135e+01 1.056086060937968568e+03
2.611305652826413137e+01 1.065121407422304628e+03
2.629314657328664140e+01 1.073167696230996171e+03
2.647323661830915498e+01 1.080117255354202371e+03
2.665332666333166500e+01 1.085883665346202633e+03
2.683341670835417503e+01 1.092199434968629021e+03
2.701350675337668861e+01 1.099306426345365708e+03
2.719359679839919863e+01 1.104253384174322719e+03
2.737368684342170866e+01 1.108507115819378214e+03
2.755377688844422224e+01 1.112449828853646750e+03
2.773386693346673226e+01 1.116599183110815147e+03
2.791395697848924229e+01 1.119876696940693591e+03
2.809404702351175587e+01 1.122934173222258096e+03
2.827413706853426589e+01 1.125950127240527081e+03
2.845422711355677592e+01 1.127608563316491427e+03
2.863431715857928950e+01 1.128807036213346237e+03
2.881440720360179952e+01 1.129669054408157535e+03
2.899449724862430955e+01 1.129519213624564600e+03
2.917458729364682313e+01 1.129012025418755911e+03
2.935467733866933315e+01 1.128274934334270029e+03
2.953476738369184318e+01 1.126946737783206800e+03
2.971485742871435676e+01 1.124567898047848530e+03
2.989494747373686678e+01 1.122546852901870807e+03
3.007503751875937681e+01 1.120515660603142805e+03
3.025512756378189039e+01 1.117018487900406171e+03
3.043521760880440041e+01 1.113182650989034755e+03
3.061530765382691044e+01 1.110352608770896722e+03
3.079539769884942402e+01 1.112478915933142389e+03
3.097548774387193404e+01 1.099828807073117559e+03
3.115557778889444407e+01 1.094776499322735390e+03
3.133566783391695765e+01 1.091718815649532417e+03
3.151575787893946767e+01 1.089374597530497340e+03
3.169584792396197770e+01 1.083357603913991170e+03
3.187593796898449128e+01 1.080214231221198361e+03
3.205602801400700486e+01 1.077632844755091355e+03
3.223611805902951488e+01 1.073630368751572178e+03
3.241620810405202491e+01 1.069745449195433594e+03
3.259629814907453493e+01 1.066469682760059641e+03
3.277638819409704496e+01 1.063728920097392347e+03
3.295647823911955498e+01 1.059552097321505698e+03
3.313656828414207212e+01 1.055001551149873194e+03
3.331665832916458214e+01 1.050723471737903083e+03
3.349674837418709217e+01 1.047780804180538553e+03
3.367683841920960219e+01 1.043376621800469593e+03
3.385692846423211222e+01 1.038957830689622597e+03
3.403701850925462224e+01 1.035588430052422382e+03
3.421710855427713938e+01 1.040054018465945319e+03
3.439719859929964940e+01 1.051065709486193555e+03
3.457728864432215943e+01 1.064546072638578835e+03
3.475737868934466945e+01 1.073455888462246321e+03
3.493746873436717948e+01 1.077469288774154165e+03
3.511755877938969661e+01 1.078839136786118843e+03
3.529764882441220664e+01 1.077914617122235313e+03
3.547773886943471666e+01 1.076356362608761856e+03
3.565782891445722669e+01 1.074375460829817030e+03
3.583791895947973671e+01 1.074790594102194518e+03
3.601800900450224674e+01 1.070871416074162880e+03
3.619809904952476387e+01 1.069306592867793370e+03
3.637818909454727390e+01 1.067816185838257297e+03
3.655827913956978392e+01 1.066121455457028787e+03
3.673836918459229395e+01 1.064926439212550576e+03
3.691845922961480397e+01 1.063898105013867053e+03
3.709854927463731400e+01 1.062808181357334433e+03
3.727863931965983113e+01 1.063099394141011544e+03
3.745872936468234116e+01 1.063830129654200391e+03
3.763881940970485118e+01 1.065031342004224825e+03
3.781890945472736121e+01 1.067328385252560565e+03
3.799899949974987123e+01 1.069128446216512884e+03
3.817908954477238126e+01 1.071212337166336056e+03
3.835917958979489839e+01 1.074100207061231458e+03
3.853926963481740842e+01 1.076616712710854472e+03
3.871935967983991844e+01 1.079125918850928201e+03
3.889944972486242847e+01 1.081584727620201193e+03
3.907953976988493849e+01 1.083458604479056476e+03
3.925962981490744852e+01 1.084804000012655706e+03
3.943971985992996565e+01 1.085912562325422414e+03
3.961980990495247568e+01 1.086666121288453269e+03
3.979989994997498570e+01 1.086518583398582678e+03
3.997998999499749573e+01 1.085993459355114965e+03
4.016008004002000575e+01 1.085088346047194364e+03
4.034017008504251578e+01 1.083653482562863246e+03
4.052026013006503291e+01 1.081824246374150789e+03
4.070035017508754294e+01 1.079709079070814141e+03
4.088044022011005296e+01 1.077207597428344116e+03
4.106053026513256299e+01 1.075000037196148469e+03
4.124062031015507301e+01 1.073172355908616510e+03
4.142071035517759015e+01 1.071266589435062315e+03
4.160080040020010017e+01 1.067947854735388773e+03
4.178089044522261020e+01 1.066348263953472497e+03
4.196098049024512022e+01 1.065208500176277994e+03
4.214107053526763025e+01 1.064313925087164534e+03
4.232116058029014027e+01 1.063331799854809560e+03
4.250125062531265741e+01 1.062460413761848486e+03
4.268134067033516743e+01 1.061902759880958001e+03
4.286143071535767746e+01 1.062042282980664822e+03
4.304152076038018748e+01 1.057059355692922509e+03
4.322161080540269751e+01 1.053870314940258822e+03
4.340170085042520753e+01 1.050085854084664106e+03
4.358179089544772467e+01 1.046408686042846966e+03
4.376188094047023469e+01 1.042463401599930876e+03
4.394197098549274472e+01 1.035904176411466096e+03
4.412206103051525474e+01 1.032232108494608383e+03
4.430215107553776477e+01 1.034593151487306841e+03
4.448224112056027479e+01 1.042683184914499861e+03
4.466233116558279193e+01 1.062878029473221204e+03
4.484242121060530195e+01 1.081602915682032062e+03
4.502251125562781198e+01 1.094145696009424228e+03
4.520260130065032200e+01 1.101133563532139306e+03
4.538269134567283203e+01 1.104433854060103840e+03
4.556278139069534205e+01 1.105086145833075534e+03
4.574287143571785919e+01 1.104179829500147207e+03
4.592296148074036921e+01 1.101924664607291788e+03
4.610305152576287924e+01 1.099573014843876990e+03
4.628314157078538926e+01 1.096355586749408985e+03
4.646323161580789929e+01 1.092297993974293149e+03
4.664332166083041642e+01 1.086832039371936844e+03
4.682341170585292645e+01 1.084357510664760412e+03
4.700350175087543647e+01 1.081305776961818992e+03
4.718359179589794650e+01 1.077700956080675724e+03
4.736368184092045652e+01 1.074579345112420242e+03
4.754377188594296655e+01 1.071247830895433708e+03
4.772386193096548368e+01 1.067170674242483983e+03
4.790395197598799371e+01 1.065669108536759040e+03
4.808404202101050373e+01 1.062918729875450708e+03
4.826413206603301376e+01 1.060501104084151166e+03
4.844422211105552378e+01 1.058999762990891213e+03
4.862431215607803381e+01 1.058027225324463643e+03
4.880440220110055094e+01 1.057333788538979206e+03
4.898449224612306097e+01 1.056759510310058431e+03
4.916458229114557099e+01 1.056557502391824528e+03
4.934467233616808102e+01 1.056328737335197502e+03
4.952476238119059104e+01 1.056079824362486761e+03
4.970485242621310107e+01 1.056135410388350238e+03
4.988494247123561820e+01 1.056171402450121604e+03
5.006503251625812823e+01 1.057709143193755381e+03
5.024512256128063825e+01 1.060482359577249554e+03
5.042521260630314828e+01 1.064271292740556873e+03
5.060530265132565830e+01 1.068038802100092880e+03
5.078539269634816833e+01 1.071457908084423252e+03
5.096548274137068546e+01 1.073418011312641511e+03
5.114557278639319549e+01 1.076598293327779402e+03
5.132566283141570551e+01 1.079949533382405434e+03
5.150575287643821554e+01 1.081627166799011775e+03
5.168584292146072556e+01 1.083570069373697606e+03
5.186593296648324269e+01 1.086245146898293797e+03
5.204602301150575272e+01 1.090416926401719138e+03
5.222611305652826275e+01 1.093129214537368398e+03
5.240620310155077277e+01 1.095082780787185584e+03
5.258629314657328280e+01 1.097307460501695459e+03
5.276638319159579282e+01 1.100475046409718743e+03
5.294647323661830995e+01 1.103377311828606707e+03
5.312656328164081998e+01 1.104152140327617644e+03
5.330665332666333001e+01 1.102390103768335166e+03
5.348674337168584003e+01 1.100361125573269646e+03
5.366683341670835006e+01 1.102820932250867827e+03
5.384692346173086008e+01 1.101354375934773088e+03
5.402701350675337721e+01 1.097478203471621100e+03
5.420710355177588724e+01 1.092174692116178676e+03
5.438719359679839727e+01 1.084824745292353100e+03
5.456728364182090729e+01 1.074570932696704176e+03
5.474737368684341732e+01 1.057480446849872351e+03
5.492746373186592734e+01 1.021659918170223591e+03
5.510755377688844447e+01 9.788487873653755287e+02
5.528764382191095450e+01 9.350414568250992033e+02
5.546773386693346453e+01 9.256573251148065538e+02
5.564782391195597455e+01 9.363331130544590906e+02
5.582791395697848458e+01 9.516826517312009628e+02
5.600800400200099460e+01 9.667368771364757549e+02
5.618809404702351173e+01 9.813462125621053929e+02
5.636818409204602176e+01 9.948849462157484140e+02
5.654827413706853179e+01 1.007613391980604661e+03
5.672836418209104181e+01 1.019268152791664647e+03
5.690845422711355184e+01 1.030196181826436714e+03
5.708854427213606186e+01 1.040572755999702167e+03
5.726863431715857899e+01 1.050030101528596560e+03
5.744872436218108902e+01 1.058838324020508708e+03
5.762881440720359905e+01 1.067245737579797833e+03
5.780890445222610907e+01 1.074442480969792541e+03
5.798899449724861910e+01 1.081129987240106175e+03
5.816908454227113623e+01 1.087314577010718722e+03
5.834917458729364625e+01 1.092531109171366097e+03
5.852926463231615628e+01 1.097368053392033289e+03
5.870935467733866631e+01 1.101842731254733735e+03
5.888944472236117633e+01 1.105237907541737968e+03
5.906953476738368636e+01 1.108627823499865144e+03
5.924962481240620349e+01 1.111471206496604054e+03
5.942971485742871351e+01 1.113557554335802024e+03
5.960980490245122354e+01 1.115588298830737131e+03
5.978989494747373357e+01 1.116932410271636400e+03
5.996998499249624359e+01 1.117443255095635777e+03
6.015007503751875362e+01 1.117476573500088080e+03
6.033016508254127075e+01 1.116194883422500880e+03
6.051025512756378077e+01 1.113772816681400855e+03
6.069034517258629080e+01 1.111007266118448570e+03
6.087043521760880083e+01 1.107064439001540450e+03
6.105052526263131085e+01 1.102829711047613728e+03
6.123061530765382088e+01 1.097663561627025956e+03
6.141070535267633801e+01 1.092087765811707641e+03
6.159079539769884803e+01 1.086135893848281285e+03
6.177088544272135806e+01 1.079527723312674425e+03
6.195097548774386809e+01 1.072337521177222925e+03
6.213106553276637811e+01 1.064523268492622037e+03
6.231115557778888814e+01 1.055393278583005667e+03
6.249124562281140527e+01 1.045277489627331761e+03
6.267133566783391529e+01 1.034325689914959639e+03
6.285142571285642532e+01 1.022122916817447731e+03
6.303151575787893535e+01 1.008769591514401895e+03
6.321160580290144537e+01 9.944509290455341670e+02
6.339169584792395540e+01 9.791643576737985768e+02
6.357178589294647253e+01 9.638915756104187267e+02
6.375187593796898256e+01 9.498003942522052512e+02
6.393196598299149258e+01 9.376375712564249625e+02
6.411205602801400971e+01 9.372852599266971083e+02
6.429214607303651974e+01 9.577967091988814445e+02
6.447223611805902976e+01 9.956967380737654594e+02
6.465232616308153979e+01 1.053885007921751139e+03
6.483241620810404982e+01 1.094953175795165407e+03
6.501250625312655984e+01 1.121326754620233942e+03
6.519259629814906987e+01 1.128585880166896459e+03
6.537268634317157989e+01 1.131216459278340153e+03
6.555277638819408992e+01 1.129663644099008252e+03
6.573286643321659994e+01 1.126012382935851292e+03
6.591295647823910997e+01 1.121607646481205620e+03
6.609304652326163421e+01 1.116613816508919172e+03
6.627313656828414423e+01 1.111400520941220293e+03
6.645322661330665426e+01 1.106160178487155690e+03
6.663331665832916428e+01 1.100906292102508132e+03
6.681340670335167431e+01 1.095934974943487077e+03
6.699349674837418434e+01 1.091177912127375293e+03
6.717358679339669436e+01 1.086660454972522075e+03
6.735367683841920439e+01 1.082711508772951902e+03
6.753376688344171441e+01 1.079246812877365755e+03
6.771385692846422444e+01 1.076378828794760011e+03
6.789394697348673446e+01 1.074049321084388566e+03
6.807403701850924449e+01 1.072247249465131517e+03
6.825412706353176873e+01 1.070789739929746247e+03
6.843421710855427875e+01 1.069796720274712243e+03
6.861430715357678878e+01 1.068878226935590192e+03
6.879439719859929880e+01 1.068233874797091858e+03
6.897448724362180883e+01 1.067848016937466809e+03
6.915457728864431886e+01 1.067321942778118682e+03
6.933466733366682888e+01 1.066956085491389103e+03
6.951475737868933891e+01 1.066825678290345650e+03
6.969484742371184893e+01 1.066599047689765939e+03
6.987493746873435896e+01 1.066131163716355104e+03
7.005502751375686898e+01 1.065743581276788518e+03
7.023511755877939322e+01 1.065238814920327286e+03
7.041520760380190325e+01 1.064489928976978035e+03
7.059529764882441327e+01 1.063927734021048082e+03
7.077538769384692330e+01 1.063290847396037861e+03
7.095547773886943332e+01 1.062585756280489022e+03
7.113556778389194335e+01 1.062049258872930977e+03
7.131565782891445338e+01 1.061699639872551188e+03
7.149574787393696340e+01 1.061473069214014004e+03
7.167583791895947343e+01 1.061622173512042082e+03
7.185592796398198345e+01 1.062084521778647058e+03
7.203601800900449348e+01 1.063045739009449562e+03
7.221610805402700350e+01 1.064512579509666239e+03
7.239619809904952774e+01 1.066333009244288860e+03
7.257628814407203777e+01 1.068483030552676155e+03
7.275637818909454779e+01 1.070946084368621314e+03
7.293646823411705782e+01 1.073550097638146326e+03
7.311655827913956784e+01 1.076222884145752460e+03
7.329664832416207787e+01 1.078525133511886224e+03
7.347673836918458790e+01 1.080386806413072236e+03
7.365682841420709792e+01 1.081606732498602696e+03
7.383691845922960795e+01 1.081844270798151001e+03
7.401700850425211797e+01 1.081085644713476086e+03
7.419709854927462800e+01 1.078130019573895197e+03
7.437718859429713802e+01 1.071366247354590541e+03
7.455727863931966226e+01 1.071405954776628505e+03
7.473736868434217229e+01 1.070312513016648154e+03
7.491745872936468231e+01 1.071342252411801155e+03
7.509754877438719234e+01 1.079915156866051802e+03
7.527763881940970236e+01 1.089870683389861597e+03
7.545772886443221239e+01 1.091626065725732133e+03
7.563781890945472242e+01 1.079590989413283751e+03
7.581790895447723244e+01 1.076794944153562938e+03
7.599799899949974247e+01 1.073841786129715047e+03
7.617808904452225249e+01 1.070901542951116198e+03
7.635817908954476252e+01 1.067842540313542486e+03
7.653826913456728676e+01 1.065250684387635147e+03
7.671835917958979678e+01 1.063270008082164168e+03
7.689844922461230681e+01 1.062048065132454667e+03
7.707853926963481683e+01 1.061396632340351744e+03
7.725862931465732686e+01 1.061653689036343167e+03
7.743871935967983688e+01 1.062309011932329668e+03
7.761880940470234691e+01 1.063439424601314613e+03
7.779889944972485694e+01 1.065084626097340106e+03
7.797898949474736696e+01 1.067000268694324632e+03
7.815907953976987699e+01 1.069215843294643264e+03
7.833916958479238701e+01 1.071379363376890069e+03
7.851925962981489704e+01 1.073602041632194869e+03
7.869934967483742128e+01 1.075683378056142601e+03
7.887943971985993130e+01 1.077542514714922390e+03
7.905952976488244133e+01 1.079091173311434886e+03
7.923961980990495135e+01 1.080116050445989686e+03
7.941970985492746138e+01 1.080765266463696435e+03
7.959979989994997140e+01 1.080994454842245204e+03
7.977988994497248143e+01 1.080531207919757435e+03
7.995997998999499146e+01 1.079461479875777059e+03
8.014007003501750148e+01 1.077824949481753720e+03
8.032016008004001151e+01 1.075532927102957728e+03
8.050025012506252153e+01 1.073251918165185771e+03
8.068034017008503156e+01 1.071257190161375775e+03
8.086043021510755580e+01 1.069742153119588465e+03
8.104052026013006582e+01 1.068423753661959154e+03
8.122061030515257585e+01 1.067068443174318418e+03
8.140070035017508587e+01 1.065738577361877333e+03
8.158079039519759590e+01 1.064604884130735400e+03
8.176088044022010592e+01 1.063982997620315473e+03
8.194097048524261595e+01 1.063782378215021708e+03
8.212106053026512598e+01 1.064090009936327988e+03
8.230115057528763600e+01 1.064919838651352393e+03
8.248124062031014603e+01 1.066046641911641018e+03
8.266133066533265605e+01 1.067470251576908822e+03
8.284142071035518029e+01 1.069167641294988698e+03
8.302151075537769032e+01 1.070933516754393622e+03
8.320160080040020034e+01 1.072718401552924206e+03
8.338169084542271037e+01 1.074360967334271891e+03
8.356178089044522039e+01 1.075767684603711132e+03
8.374187093546773042e+01 1.077124937829579039e+03
8.392196098049024044e+01 1.078478950036064816e+03
8.410205102551275047e+01 1.080004030414541830e+03
8.428214107053526050e+01 1.080731223231229478e+03
8.446223111555777052e+01 1.079839014007337937e+03
8.464232116058028055e+01 1.075550953407200723e+03
8.482241120560279057e+01 1.069822838631517470e+03
8.500250125062531481e+01 1.066379320566628849e+03
8.518259129564782484e+01 1.071446641695791186e+03
8.536268134067033486e+01 1.077328366255155061e+03
8.554277138569284489e+01 1.081690195513923982e+03
8.572286143071535491e+01 1.083064362198277422e+03
8.590295147573786494e+01 1.082075410883687482e+03
8.608304152076037496e+01 1.080431447282776162e+03
8.626313156578288499e+01 1.078296184026632318e+03
8.644322161080539502e+01 1.076026253498486312e+03
8.662331165582790504e+01 1.073870618813807823e+03
8.680340170085041507e+01 1.071857153783259037e+03
8.698349174587293930e+01 1.070215790812722844e+03
8.716358179089544933e+01 1.069060849158890051e+03
8.734367183591795936e+01 1.068201402991336181e+03
8.752376188094046938e+01 1.067660205662243925e+03
8.770385192596297941e+01 1.067708804644121301e+03
8.788394197098548943e+01 1.068024835684470418e+03
8.806403201600799946e+01 1.068563533377097201e+03
8.824412206103050949e+01 1.069301012265124882e+03
8.842421210605301951e+01 1.069955030361159970e+03
8.860430215107552954e+01 1.070542744549678673e+03
8.878439219609803956e+01 1.070924273864640327e+03
8.896448224112054959e+01 1.070953325465611670e+03
8.914457228614307382e+01 1.070890919146266469e+03
8.932466233116558385e+01 1.070870234353942351e+03
8.950475237618809388e+01 1.071543022984637446e+03
8.968484242121060390e+01 1.072784029300757766e+03
8.986493246623311393e+01 1.074658238335304077e+03
9.004502251125562395e+01 1.076241396123311915e+03
9.022511255627813398e+01 1.077265177500875097e+03
9.040520260130064401e+01 1.077994084982381537e+03
9.058529264632315403e+01 1.077969619393421453e+03
9.076538269134566406e+01 1.077691349451103406e+03
9.094547273636817408e+01 1.077348417366346894e+03
9.112556278139068411e+01 1.076883281949554657e+03
9.130565282641320835e+01 1.076432594518521455e+03
9.148574287143571837e+01 1.076092199430189339e+03
9.166583291645822840e+01 1.075912971806135374e+03
9.184592296148073842e+01 1.075911129750432110e+03
9.202601300650324845e+01 1.076254078569116245e+03
9.220610305152575847e+01 1.076860020692249691e+03
9.238619309654826850e+01 1.077754533038124009e+03
9.256628314157077853e+01 1.079105820672391474e+03
9.274637318659328855e+01 1.080585021997065724e+03
9.292646323161579858e+01 1.081992641559316098e+03
9.310655327663830860e+01 1.083266840997999452e+03
9.328664332166083284e+01 1.084185209582947664e+03
9.346673336668334287e+01 1.084689191978730150e+03
9.364682341170585289e+01 1.084673003418111875e+03
9.382691345672836292e+01 1.083762557455400611e+03
9.400700350175087294e+01 1.081847898827614699e+03
9.418709354677338297e+01 1.080153327064469295e+03
9.436718359179589299e+01 1.079897644855513590e+03
9.454727363681840302e+01 1.088751077084837561e+03
9.472736368184091305e+01 1.096096448155240296e+03
9.490745372686342307e+01 1.100472081571386525e+03
9.508754377188593310e+01 1.099225334592984382e+03
9.526763381690844312e+01 1.094999094046229857e+03
9.544772386193096736e+01 1.089935069838122445e+03
9.562781390695347739e+01 1.084355244519582811e+03
9.580790395197598741e+01 1.078928559316901783e+03
9.598799399699849744e+01 1.073880601340625617e+03
9.616808404202100746e+01 1.069235174311158744e+03
9.634817408704351749e+01 1.065113232168792365e+03
9.652826413206602751e+01 1.061624958354607998e+03
9.670835417708853754e+01 1.058888239027991631e+03
9.688844422211104757e+01 1.056960284808039205e+03
9.706853426713355759e+01 1.056031061461551644e+03
9.724862431215606762e+01 1.056006852569969851e+03
9.742871435717857764e+01 1.056989492320554291e+03
9.760880440220110188e+01 1.059016387444299198e+03
9.778889444722361191e+01 1.062163931720446499e+03
9.796898449224612193e+01 1.066113867017479606e+03
9.814907453726863196e+01 1.070810428229404351e+03
9.832916458229114198e+01 1.076053707112368329e+03
9.850925462731365201e+01 1.081739006930597043e+03
9.868934467233616203e+01 1.087821486899283173e+03
9.886943471735867206e+01 1.094131715116520127e+03
9.904952476238118209e+01 1.100110351616650405e+03
9.922961480740369211e+01 1.105942593738141795e+03
9.940970485242620214e+01 1.111357569300799241e+03
9.958979489744872637e+01 1.116241392678001148e+03
9.976988494247123640e+01 1.119839200458978439e+03
9.994997498749374643e+01 1.122878546317541122e+03
1.001300650325162565e+02 1.125122505990630998e+03
1.003101550775387665e+02 1.126485750772731308e+03
1.004902451225612765e+02 1.126469464516351763e+03
1.006703351675837865e+02 1.125880795774509352e+03
1.008504252126062966e+02 1.124335602429079472e+03
1.010305152576288066e+02 1.121447163372126624e+03
1.012106053026513166e+02 1.117558241065336460e+03
1.013906953476738266e+02 1.112876050312808275e+03
1.015707853926963367e+02 1.107159826300711757e+03
1.017508754377188609e+02 1.100572366296669998e+03
1.019309654827413709e+02 1.093217347225996264e+03
1.021110555277638809e+02 1.085020160944861800e+03
1.022911455727863910e+02 1.075744620892795865e+03
1.024712356178089010e+02 1.065444705870778762e+03
1.026513256628314110e+02 1.054450165041589344e+03
1.028314157078539210e+02 1.043037284841693236e+03
1.030115057528764311e+02 1.031212654481510299e+03
1.031915957978989411e+02 1.018461631865371714e+03
1.033716858429214511e+02 1.004604100862958489e+03
1.035517758879439612e+02 9.893570886081058688e+02
1.037318659329664854e+02 9.736451286222074941e+02
1.039119559779889954e+02 9.582041103217366071e+02
1.040920460230115054e+02 9.448154603939983645e+02
1.042721360680340155e+02 9.429392923231847590e+02
1.044522261130565255e+02 9.570867351926954143e+02
1.046323161580790355e+02 9.948237749065672233e+02
1.048124062031015455e+02 1.072719905140312449e+03
