4547 253 31630.37 12 3 2001 118 38 4000 1000 1 25 125 11 1 29510 23 6404 5428 339660181 0 5013 5308
4548 253 31630.42 12 3 2001 118 38 4000 1000 1 25 125 12 1 29194 23 6405 5428 339660232 0 5013 5310
4549 253 31630.47 12 3 2001 118 38 4000 1000 1 25 125 13 1 29425 23 6405 5427 339660283 0 5016 5310
4550 253 31630.52 12 3 2001 118 38 4000 1000 1 25 125 14 1 28574 22 6404 5428 339660332 0 5019 5312
4551 253 31630.58 12 3 2001 118 38 4000 1000 1 25 125 15 1 28903 22 6403 5427 339660393 0 5019 5314
4552 253 31630.63 12 3 2001 118 38 4000 1000 1 25 125 16 1 29121 22 6405 5428 339660443 0 5022 5314
4553 253 31630.68 12 3 2001 118 38 4000 1000 1 25 125 17 1 27980 21 6405 5427 339660492 0 5025 5316
4554 253 31630.89 12 3 2001 118 38 4000 1000 1 25 125 18 769 10520333 4677 3202 2714 339660577 0 5025 5318
4555 254 31630.95 12 3 2001 118 38 4000 1000 1 25 125 1 1 28958 22 6403 5427 339660769 0 5036 5318
4556 254 31631.00 12 3 2001 118 38 4000 1000 1 25 125 2 1 29096 22 6404 5427 339660812 0 5039 5321
4557 254 31631.04 12 3 2001 118 38 4000 1000 1 25 125 3 1 29044 22 6403 5427 339660862 0 5039 5327
4558 254 31631.09 12 3 2001 118 38 4000 1000 1 25 125 4 1 28945 22 6404 5427 339660905 0 5041 5327
4559 254 31631.14 12 3 2001 118 38 4000 1000 1 25 125 5 1 28993 22 6403 5426 339660954 0 5044 5329
4560 254 31631.18 12 3 2001 118 38 4000 1000 1 25 125 6 1 27890 21 6403 5427 339661000 0 5044 5331
4561 254 31631.23 12 3 2001 118 38 4000 1000 1 25 125 7 1 27836 21 6403 5426 339661043 0 5046 5331
4562 254 31631.28 12 3 2001 118 38 4000 1000 1 25 125 8 1 27754 21 6404 5426 339661091 0 5048 5332
4563 254 31631.40 12 3 2001 118 38 4000 1000 1 25 125 9 1 27941 21 6404 5426 339661221 0 5048 5334
4564 254 31631.45 12 3 2001 118 38 4000 1000 1 25 125 10 1 27802 21 6404 5426 339661266 0 5053 5334
4565 254 31631.50 12 3 2001 118 38 4000 1000 1 25 125 11 1 28975 22 6403 5426 339661315 0 5056 5339
4566 254 31631.54 12 3 2001 118 38 4000 1000 1 25 125 12 1 28800 22 6403 5426 339661360 0 5056 5340
4567 254 31631.59 12 3 2001 118 38 4000 1000 1 25 125 13 1 28929 22 6403 5426 339661405 0 5057 5340
4568 254 31631.64 12 3 2001 118 38 4000 1000 1 25 125 14 1 27758 21 6403 5426 339661452 0 5060 5342
4569 254 31631.69 12 3 2001 118 38 4000 1000 1 25 125 15 1 27845 21 6402 5426 339661503 0 5060 5344
4570 254 31631.74 12 3 2001 118 38 4000 1000 1 25 125 16 1 27859 21 6403 5426 339661553 0 5062 5344
4571 254 31631.79 12 3 2001 118 38 4000 1000 1 25 125 17 1 27918 21 6403 5426 339661602 0 5063 5345
4572 254 31632.00 12 3 2001 118 38 4000 1000 1 25 125 18 1025 2131595 5037 3201 2713 339661686 0 5063 5348
4573 255 31632.06 12 3 2001 118 38 4000 1000 1 25 125 1 1 29119 22 6403 5426 339661881 0 5066 5348
4574 255 31632.11 12 3 2001 118 38 4000 1000 1 25 125 2 1 29143 22 6403 5425 339661924 0 5067 5350
4575 255 31632.35 12 3 2001 118 38 4000 1000 1 25 125 3 1 27898 21 6403 5425 339662171 0 5067 5356
4576 255 31632.40 12 3 2001 118 38 4000 1000 1 25 125 4 1 27992 21 6401 5425 339662215 0 5071 5356
4577 255 31632.45 12 3 2001 118 38 4000 1000 1 25 125 5 1 27838 21 6401 5425 339662264 0 5072 5363
4578 255 31632.49 12 3 2001 118 38 4000 1000 1 25 125 6 1 27818 21 6402 5425 339662310 0 5072 5365
4579 255 31632.54 12 3 2001 118 38 4000 1000 1 25 125 7 1 29099 22 6402 5425 339662353 0 5074 5365
4580 255 31632.59 12 3 2001 118 38 4000 1000 1 25 125 8 1 27788 21 6403 5425 339662402 0 5075 5367
4581 255 31632.63 12 3 2001 118 38 4000 1000 1 25 125 9 1 28037 21 6402 5425 339662452 0 5075 5369
4582 255 31632.68 12 3 2001 118 38 4000 1000 1 25 125 10 1 28095 21 6401 5425 339662495 0 5077 5369
4583 255 31632.73 12 3 2001 118 38 4000 1000 1 25 125 11 1 29532 22 6401 5425 339662544 0 5080 5370
4584 255 31632.77 12 3 2001 118 38 4000 1000 1 25 125 12 1 29602 22 6403 5425 339662590 0 5080 5372
